vote,county,town,village,no,name,party,gender,birth,age,birth_place,education,is_current,is_win,is_no2,has_account
107年村(里)長選舉,臺北市,士林區,葫東里,1,郭淑玲,無黨籍及未經政黨推薦,女,'0530103,54,臺北市,大學,Y,*," ",Y
107年村(里)長選舉,臺北市,士林區,葫東里,2,楊詔蘭,無黨籍及未經政黨推薦,女,'0540929,53,臺中市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,社子里,1,林瑞祥,民主進步黨,男,'0491115,58,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,社子里,2,陳明雄,中國國民黨,男,'0301207,76,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,社新里,1,林德隆,無黨籍及未經政黨推薦,男,'0460611,61,臺北市,高中(職)以下,N,*," ",N
107年村(里)長選舉,臺北市,士林區,社新里,2,陳春池,無黨籍及未經政黨推薦,男,'0500428,57,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,社新里,3,張駿彥,中國國民黨,男,'0590711,48,臺北市,高中(職)以下,Y," "," ",N
107年村(里)長選舉,臺北市,士林區,社新里,4,陳志明,民主進步黨,男,'0561107,51,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,社園里,1,陳飛熊,無黨籍及未經政黨推薦,男,'0371226,69,臺北市,高中(職)以下,N,*," ",N
107年村(里)長選舉,臺北市,士林區,社園里,2,林勝男,無黨籍及未經政黨推薦,男,'0320603,75,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,社園里,3,葉子芸,無黨籍及未經政黨推薦,女,'0610118,46,新北市,大學,Y," "," ",N
107年村(里)長選舉,臺北市,士林區,永倫里,1,宋旭曜,無黨籍及未經政黨推薦,男,'0371105,70,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,福安里,1,謝文加,民主進步黨,男,'0460410,61,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,富洲里,1,李賜福,無黨籍及未經政黨推薦,男,'0490507,58,臺北市,高中(職)以下,Y," "," ",N
107年村(里)長選舉,臺北市,士林區,富洲里,2,陳惠民,無黨籍及未經政黨推薦,男,'0520113,55,臺北市,高中(職)以下,N,*," ",N
107年村(里)長選舉,臺北市,士林區,岩山里,1,黃正忠,無黨籍及未經政黨推薦,男,'0391103,68,臺灣省,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,岩山里,2,鄭小塔,人民民主黨,女,'0700407,37,臺北市,大學,N,*," ",Y
107年村(里)長選舉,臺北市,士林區,岩山里,3,曹珈誠,無黨籍及未經政黨推薦,男,'0640608,43,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,岩山里,4,許榮村,無黨籍及未經政黨推薦,男,'0430203,64,臺灣省,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,岩山里,5,王銘宗,無黨籍及未經政黨推薦,男,'0460414,61,臺灣省,博士,N," "," ",N
107年村(里)長選舉,臺北市,士林區,岩山里,6,周笑藩,中國國民黨,男,'0400201,67,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,名山里,1,薛群秀,中國國民黨,女,'0510508,56,桃園市,大學,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,德行里,1,張僡美,無黨籍及未經政黨推薦,女,'0640709,43,臺灣省,大學,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,德行里,2,吳雅莉,中國國民黨,女,'0580903,49,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,德華里,1,林生賢,無黨籍及未經政黨推薦,男,'0450225,62,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,聖山里,1,吳蘭玉,中國國民黨,女,'0410211,66,臺灣省,專科,N," "," ",N
107年村(里)長選舉,臺北市,士林區,聖山里,2,吳三勇,無黨籍及未經政黨推薦,男,'0400618,67,臺南市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,忠誠里,1,陳世墀,無黨籍及未經政黨推薦,男,'0501012,57,臺北市,碩士,N," "," ",N
107年村(里)長選舉,臺北市,士林區,忠誠里,2,曾坤來,中國國民黨,男,'0430917,64,高雄市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,忠誠里,3,廖昱維,無黨籍及未經政黨推薦,男,'0691221,37,臺北市,碩士,N," "," ",N
107年村(里)長選舉,臺北市,士林區,芝山里,1,謝高正,無黨籍及未經政黨推薦,男,'0570607,50,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,芝山里,2,陳茂德,無黨籍及未經政黨推薦,男,'0380107,69,臺中市,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,芝山里,3,吳立,無黨籍及未經政黨推薦,男,'0430902,64,臺灣省,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,芝山里,4,魏雅郁,中國國民黨,男,'0420408,65,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,東山里,1,陳文賢,中國國民黨,男,'0460927,61,新北市,大學,N,*," ",N
107年村(里)長選舉,臺北市,士林區,東山里,2,何聖文,無黨籍及未經政黨推薦,男,'0650418,42,臺北市,高中,Y," "," ",N
107年村(里)長選舉,臺北市,士林區,三玉里,1,羅志傑,中國國民黨,男,'0551126,51,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,蘭雅里,1,許世宏,無黨籍及未經政黨推薦,男,'0590517,48,臺北市,專科,N," "," ",N
107年村(里)長選舉,臺北市,士林區,蘭雅里,2,萬天榮,中國國民黨,男,'0400106,67,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,蘭興里,1,林文龍,無黨籍及未經政黨推薦,男,'0431012,64,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,蘭興里,2,劉秋水,無黨籍及未經政黨推薦,男,'0440624,63,臺北市,專科,N," "," ",N
107年村(里)長選舉,臺北市,士林區,蘭興里,3,黃瑋,無黨籍及未經政黨推薦,男,'0820208,25,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天福里,1,江啓南,無黨籍及未經政黨推薦,男,'0401215,66,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,天福里,2,吳秋綠,無黨籍及未經政黨推薦,女,'0371218,69,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天祿里,1,李錦琿,無黨籍及未經政黨推薦,男,'0510305,56,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,天壽里,1,陳伯同,無黨籍及未經政黨推薦,男,'0470701,60,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,天壽里,2,葉啓昇,無黨籍及未經政黨推薦,男,'0701225,36,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天和里,1,莊福來,中國國民黨,男,'0360502,71,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,天和里,2,蔡明松,無黨籍及未經政黨推薦,男,'0371010,70,臺灣省,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天山里,1,張清彬,無黨籍及未經政黨推薦,男,'0390113,68,臺灣省,專科,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天山里,2,洪乾祐,無黨籍及未經政黨推薦,男,'0660810,41,臺北市,碩士,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天山里,3,陳永鴻,無黨籍及未經政黨推薦,男,'0501216,56,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,天玉里,1,潘錦雄,無黨籍及未經政黨推薦,男,'0481020,59,臺灣省,高中(職)以下,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,天玉里,2,張簡旼慧,無黨籍及未經政黨推薦,女,'0500603,57,高雄市,專科,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天玉里,3,常伯謙,無黨籍及未經政黨推薦,男,'0451029,62,高雄市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天玉里,4,吳廣蔭,無黨籍及未經政黨推薦,男,'0440419,63,臺南市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,天母里,1,李陳菜蓮,無黨籍及未經政黨推薦,女,'0371001,70,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,天母里,2,劉品暄,中國國民黨,男,'0830225,24,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,永福里,1,林國柱,無黨籍及未經政黨推薦,男,'0461119,61,高雄市,高中,N,*," ",N
107年村(里)長選舉,臺北市,士林區,永福里,2,楊文貴,無黨籍及未經政黨推薦,男,'0390210,68,臺北市,高中,Y," "," ",N
107年村(里)長選舉,臺北市,士林區,公館里,1,尹維倫,無黨籍及未經政黨推薦,男,'0420807,65,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,公館里,2,葉進財,無黨籍及未經政黨推薦,男,'0501001,57,臺北市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,新安里,1,葉順寶,無黨籍及未經政黨推薦,男,'0390401,68,新北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,新安里,2,吳彥廷,民主進步黨,男,'0430320,64,臺灣省,高中,N," "," ",N
107年村(里)長選舉,臺北市,士林區,新安里,3,謝淑郁,無黨籍及未經政黨推薦,女,'0410420,66,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,新安里,4,曹俊彥,無黨籍及未經政黨推薦,男,'0500912,57,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,新安里,5,王章輝,無黨籍及未經政黨推薦,男,'0480421,59,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,新安里,6,何吳素梅,無黨籍及未經政黨推薦,女,'0431205,63,臺北市,高中(職)以下,N,*," ",N
107年村(里)長選舉,臺北市,士林區,陽明里,1,黃裕倉,中國國民黨,男,'0450126,62,臺灣省,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,菁山里,1,何勝男,無黨籍及未經政黨推薦,男,'0280420,79,臺北市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,菁山里,2,何秉益,無黨籍及未經政黨推薦,男,'0471211,59,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,平等里,1,陳添地,無黨籍及未經政黨推薦,男,'0410730,66,臺北市,高中(職)以下,Y," "," ",N
107年村(里)長選舉,臺北市,士林區,平等里,2,徐明忠,無黨籍及未經政黨推薦,男,'0531106,54,臺北市,高中,N,*," ",N
107年村(里)長選舉,臺北市,士林區,溪山里,1,何水來,無黨籍及未經政黨推薦,男,'0490814,58,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,溪山里,2,簡清波,無黨籍及未經政黨推薦,男,'0500918,57,臺北市,大學,Y," "," ",N
107年村(里)長選舉,臺北市,士林區,溪山里,3,呂玉堂,無黨籍及未經政黨推薦,男,'0540610,53,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,士林區,溪山里,4,黃慧芬,無黨籍及未經政黨推薦,女,'0501227,56,臺灣省,高中,N,*," ",N
107年村(里)長選舉,臺北市,士林區,翠山里,1,吳佳胤,無黨籍及未經政黨推薦,男,'0590420,48,臺灣省,專科,N," "," ",N
107年村(里)長選舉,臺北市,士林區,翠山里,2,王禮騏,中國國民黨,男,'0271230,79,其他,專科,Y,*," ",N
107年村(里)長選舉,臺北市,士林區,翠山里,3,管文英,無黨籍及未經政黨推薦,女,'0600609,47,臺中市,大學,N," "," ",N
107年村(里)長選舉,臺北市,士林區,臨溪里,1,郭肇富,無黨籍及未經政黨推薦,男,'0451115,62,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,建民里,1,黃志立,無黨籍及未經政黨推薦,男,'0481206,58,臺北市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,文林里,1,劉憲昌,無黨籍及未經政黨推薦,男,'0350826,72,臺北市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,石牌里,1,黃滿妹,無黨籍及未經政黨推薦,女,'0480325,59,桃園市,專科,Y," "," ",N
107年村(里)長選舉,臺北市,北投區,石牌里,2,洪美惠,無黨籍及未經政黨推薦,女,'0600704,47,臺灣省,高中,N,*," ",Y
107年村(里)長選舉,臺北市,北投區,福興里,1,蔡柳池,無黨籍及未經政黨推薦,男,'0440123,63,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,榮光里,1,蘇寶鈴,無黨籍及未經政黨推薦,女,'0400318,67,臺灣省,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,榮光里,2,卓建隆,無黨籍及未經政黨推薦,男,'0590417,48,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,榮華里,1,何漢清,中國國民黨,男,'0421204,64,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,裕民里,1,莊振寧,無黨籍及未經政黨推薦,男,'0570128,50,臺北市,大學,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,振華里,1,郭崇儀,無黨籍及未經政黨推薦,男,'0540411,53,新北市,大學,N,*," ",N
107年村(里)長選舉,臺北市,北投區,振華里,2,葉光四,中國國民黨,男,'0320612,75,臺灣省,高中(職)以下,Y," "," ",N
107年村(里)長選舉,臺北市,北投區,永和里,1,林成益,無黨籍及未經政黨推薦,男,'0400602,67,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,永和里,2,盛琳惠,無黨籍及未經政黨推薦,女,'0550212,52,臺灣省,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,永和里,3,林慧玲,無黨籍及未經政黨推薦,女,'0500607,57,臺灣省,大學,Y," "," ",N
107年村(里)長選舉,臺北市,北投區,永和里,4,曾富榆,無黨籍及未經政黨推薦,女,'0600118,47,臺灣省,高中,N,*," ",N
107年村(里)長選舉,臺北市,北投區,永和里,5,胡哲男,中國國民黨,男,'0531128,53,臺灣省,專科,N," "," ",N
107年村(里)長選舉,臺北市,北投區,永欣里,1,潘萬生,中國國民黨,男,'0460925,61,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,永明里,1,何麗玲,中國國民黨,女,'0531207,53,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,東華里,1,蔡瑞崇,無黨籍及未經政黨推薦,男,'0420327,65,臺南市,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,東華里,2,袁大祥,中國國民黨,男,'0500904,57,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,吉利里,1,劉序剛,中國國民黨,男,'0480215,59,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,吉慶里,1,黃勝宗,無黨籍及未經政黨推薦,男,'0400829,67,臺南市,大學,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,尊賢里,1,潘同發,無黨籍及未經政黨推薦,男,'0411212,65,臺北市,高中(職)以下,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,立賢里,1,李麗靜,中國國民黨,女,'0540205,53,桃園市,大學,N," "," ",N
107年村(里)長選舉,臺北市,北投區,立賢里,2,邱福銀,無黨籍及未經政黨推薦,男,'0481222,58,高雄市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,立農里,1,潘建榮,無黨籍及未經政黨推薦,男,'0491124,58,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,八仙里,1,黃永清,無黨籍及未經政黨推薦,男,'0560819,51,臺北市,專科,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,洲美里,1,蘇府庭,無黨籍及未經政黨推薦,男,'0471202,59,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,奇岩里,1,吳國長,中國國民黨,男,'0510920,56,臺北市,高中(職)以下,N," "," ",N
107年村(里)長選舉,臺北市,北投區,奇岩里,2,侯務葵,人民民主黨,女,'0440614,63,臺北市,碩士,N," "," ",Y
107年村(里)長選舉,臺北市,北投區,奇岩里,3,賴進利,民主進步黨,男,'0480604,59,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,清江里,1,李炳亷,中國國民黨,男,'0430111,64,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,中央里,1,陳國樑,無黨籍及未經政黨推薦,男,'0511109,56,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,長安里,1,陳坤民,無黨籍及未經政黨推薦,男,'0460115,61,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,長安里,2,陳章生,無黨籍及未經政黨推薦,男,'0431114,64,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,大同里,1,陳文鈴,中國國民黨,女,'0590401,48,臺北市,專科,N," "," ",N
107年村(里)長選舉,臺北市,北投區,大同里,2,黃澤雙,無黨籍及未經政黨推薦,女,'0650817,42,其他,其他,N,*," ",N
107年村(里)長選舉,臺北市,北投區,大同里,3,黃照鍾,無黨籍及未經政黨推薦,男,'0500625,57,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,大同里,4,薛芸芬,無黨籍及未經政黨推薦,女,'0450306,62,臺灣省,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,溫泉里,1,周楷茵,無黨籍及未經政黨推薦,女,'0780610,29,臺北市,大學,N," "," ",Y
107年村(里)長選舉,臺北市,北投區,溫泉里,2,許智全,無黨籍及未經政黨推薦,男,'0700123,37,臺北市,大學,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,林泉里,1,陳惠華,無黨籍及未經政黨推薦,女,'0561208,50,臺北市,高中,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,林泉里,2,陳曉邨,中國國民黨,男,'0470908,60,臺灣省,專科,N," "," ",N
107年村(里)長選舉,臺北市,北投區,中心里,1,孫士堅,無黨籍及未經政黨推薦,男,'0481006,59,臺北市,專科,N," "," ",N
107年村(里)長選舉,臺北市,北投區,中心里,2,陳力彰,無黨籍及未經政黨推薦,男,'0510504,56,臺北市,大學,Y,*," ",N
107年村(里)長選舉,臺北市,北投區,中心里,3,詹嘉文,無黨籍及未經政黨推薦,男,'0710122,36,臺北市,高中,N," "," ",N
107年村(里)長選舉,臺北市,北投區,中庸里,1,李銘淳,無黨籍及未經政黨推薦,男,'0360312,71,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,北投區,中庸里,2,黃怡雄,無黨籍及未經政黨推薦,男,'0650822,42,臺北市,大學,N," "," ",N
107年村(里)長選舉,臺北市,北投區,中庸里,3,許世傳,無黨籍及未經政黨推薦,男,'0530510,54,臺北市,大學,N,*," ",N
107年村(里)長選舉,臺北市,北投區,中庸里,4,黃許銘,無黨籍及未經政黨推薦,男,'0610229,46,臺北市,專科,Y," "," ",N
107年村(里)長選舉,臺北市,北投區,開明里,1,左麗芳,中國國民黨,女,'0511126,55,臺北市,大學,Y,*," ",N
