縣市,序號,擬參選人,選舉名稱,申報序號,個人捐贈收入,營利事業捐贈收入,政黨捐贈收入,人民團體捐贈收入,匿名捐贈收入,其他收入,收入小計,超過三萬元之收入總額,金錢收入總額,非金錢收入總額,人事費用支出,宣傳支出,租用宣傳車輛支出,租用競選辦事處支出,集會支出,交通旅運支出,雜支支出,返還捐贈支出,繳庫支出,公共關係費用支出,支出小計,超過三萬元之支出總額,金錢支出總額,非金錢支出總額,結算日專戶存款餘額,(加)購買金錢以外之財產,(減)變賣金錢以外之財產,餘額,收支結存內金錢餘額,金錢以外之財產,會計師事務所全名,會計師姓名,製表人,結算日期,申報日期,更正日期
高雄市,40,林富寶,107年直轄市議員選舉,首次申報,2181000.00,220000.00,0.00,22000.00,0.00,0.00,2423000.00,1866000.00,2423000.00,0.00,0.00,1280631.00,284181.00,45450.00,608065.00,26249.00,166372.00,50000.00,0.00,212150.00,2673098.00,2013400.00,2673098.00,0.00,1740.00,0.00,0.00,-250098.00,-250098.00,0.00,,,馮莉嵐,1071222,1071228,
高雄市,41,林智鴻,107年直轄市議員選舉,首次申報,3770200.00,2366000.00,0.00,56000.00,43500.00,15.00,6235715.00,4860000.00,6229715.00,6000.00,1794787.00,2200616.00,235526.00,1081210.00,225865.00,95765.00,937800.00,460000.00,0.00,0.00,7031569.00,6394862.00,7025569.00,6000.00,0.00,0.00,0.00,-795854.00,-795854.00,0.00,,,林智鴻,1071223,1080221,1080315
高雄市,42,林義迪,107年直轄市議員選舉,首次申報,20000.00,2000.00,0.00,5000.00,2000.00,3.00,29003.00,0.00,29003.00,0.00,0.00,606132.00,56581.00,0.00,120000.00,38585.00,30976.00,0.00,0.00,0.00,852274.00,665660.00,852274.00,0.00,29003.00,0.00,0.00,-823271.00,-823271.00,0.00,,,林子茵,1071223,1080129,1080212
高雄市,43,邱于軒,107年直轄市議員選舉,首次申報,265000.00,250000.00,100000.00,0.00,18000.00,0.00,633000.00,510000.00,633000.00,0.00,355200.00,463047.00,66750.00,82020.00,33100.00,0.00,24908.00,0.00,0.00,0.00,1025025.00,786133.00,1025025.00,0.00,0.00,0.00,0.00,-392025.00,-392025.00,0.00,,,張郡嫺,1071207,1080107,
高雄市,44,邱俊憲,107年直轄市議員選舉,首次申報,2335311.00,2890000.00,0.00,100000.00,73667.00,0.00,5398978.00,4694111.00,5398978.00,0.00,582333.00,1876428.00,0.00,0.00,404395.00,14188.00,2536354.00,200000.00,0.00,0.00,5613698.00,5003583.00,5613698.00,0.00,897.00,0.00,0.00,-214720.00,-214720.00,0.00,,,江芳萍,1071205,1080212,1080501
高雄市,45,俄鄧‧殷艾,107年直轄市議員選舉,首次申報,851200.00,730000.00,300000.00,3000.00,6000.00,0.00,1890200.00,1550000.00,1890200.00,0.00,665167.00,910829.00,9815.00,228275.00,209525.00,71028.00,211566.00,0.00,0.00,17980.00,2324185.00,1175220.00,2324185.00,0.00,0.00,0.00,0.00,-433985.00,-433985.00,0.00,,,俄鄧.殷艾,1071207,1071220,
高雄市,46,柯路加,107年直轄市議員選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,,,柯路加,1071224,1071224,
高雄市,47,洪平朗,107年直轄市議員選舉,首次申報,325000.00,170000.00,0.00,0.00,147.00,20.00,495167.00,450000.00,495167.00,0.00,730370.00,966791.00,101000.00,0.00,413622.00,26141.00,560292.00,0.00,0.00,27590.00,2825806.00,2244306.00,2825806.00,0.00,495167.00,0.00,0.00,-2330639.00,-2330639.00,0.00,,,洪平朗,1071221,1080130,1080227
高雄市,48,洪正,107年直轄市議員選舉,首次申報,360060.00,0.00,0.00,0.00,116060.00,17.00,476137.00,52000.00,476137.00,0.00,317817.00,556324.00,360265.00,60000.00,36100.00,0.00,14465.00,0.00,0.00,0.00,1344971.00,1125106.00,1344971.00,0.00,17.00,0.00,0.00,-868834.00,-868834.00,0.00,,,林士軒,1071221,1080215,1080415
高雄市,49,洪秀錦,107年直轄市議員選舉,首次申報,1070000.00,820000.00,0.00,0.00,0.00,65.00,1890065.00,1860000.00,1890065.00,0.00,329000.00,1005170.00,144699.00,140248.00,357952.00,11597.00,206727.00,0.00,0.00,10870.00,2206263.00,1842995.00,2206263.00,0.00,63.00,0.00,0.00,-316198.00,-316198.00,0.00,,,洪秀錦,1071221,1080214,1080225
高雄市,50,洪毓彬,107年直轄市議員選舉,首次申報,413000.00,100000.00,250000.00,0.00,40680.00,32.00,803712.00,540000.00,797712.00,6000.00,106185.00,798406.00,0.00,5000.00,70340.00,24129.00,231428.00,0.00,0.00,0.00,1235488.00,896002.00,1229488.00,6000.00,32.00,0.00,0.00,-431776.00,-431776.00,0.00,,,洪毓彬,1071224,1080218,
高雄市,51,范織欽,107年直轄市議員選舉,首次申報,167500.00,300000.00,0.00,0.00,0.00,12.00,467512.00,430000.00,467512.00,0.00,80000.00,230302.00,0.00,75000.00,82950.00,0.00,0.00,0.00,0.00,0.00,468252.00,388752.00,468252.00,0.00,512.00,0.00,0.00,-740.00,-740.00,0.00,,,芭妲嘎芙．瑪迪林,1071221,1080212,1080227
高雄市,52,孫健萍,107年直轄市議員選舉,首次申報,386020.00,0.00,0.00,0.00,0.00,0.00,386020.00,266000.00,366020.00,20000.00,0.00,916775.00,66000.00,45250.00,15800.00,15791.00,14340.00,0.00,0.00,0.00,1073956.00,788400.00,1053956.00,20000.00,0.00,0.00,0.00,-687936.00,-687936.00,0.00,,,孫健萍,1071210,1080222,1080521
高雄市,53,徐佳瑩,107年直轄市議員選舉,首次申報,111800.00,470000.00,0.00,0.00,3147.00,5.00,584952.00,510000.00,584952.00,0.00,392000.00,153533.00,96400.00,0.00,0.00,0.00,34097.00,0.00,0.00,0.00,676030.00,593000.00,676030.00,0.00,0.00,0.00,0.00,-91078.00,-91078.00,0.00,,,徐佳瑩,1071206,1071206,1071211
高雄市,54,高淑慧,107年直轄市議員選舉,首次申報,403000.00,0.00,0.00,2000.00,67148.00,21.00,472169.00,100000.00,472169.00,0.00,23740.00,437900.00,133400.00,45000.00,15700.00,0.00,35749.00,0.00,0.00,2000.00,693489.00,479800.00,693489.00,0.00,61.00,0.00,0.00,-221320.00,-221320.00,0.00,,,高淑慧,1071221,1080222,1080306
高雄市,55,高閔琳,107年直轄市議員選舉,首次申報,2992754.00,2636000.00,0.00,30000.00,13001.00,820.00,5672575.00,4682666.00,5672575.00,0.00,937701.00,3705471.00,195606.00,0.00,103979.00,43683.00,400284.00,150000.00,0.00,178750.00,5715474.00,4831657.00,5715474.00,0.00,0.00,0.00,0.00,-42899.00,-42899.00,0.00,,,高閔琳,1071130,1071207,1071218
高雄市,56,康裕成,107年直轄市議員選舉,首次申報,12612200.00,10507000.00,0.00,510000.00,310000.00,3749.00,23942949.00,19677600.00,23882949.00,60000.00,1741156.00,12047651.00,486049.00,46150.00,1305357.00,124623.00,317814.00,1243000.00,0.00,0.00,17311800.00,15362073.00,17251800.00,60000.00,6572035.00,0.00,0.00,6631149.00,6631149.00,0.00,冠盟會計師事務所,楊月雲,王婕語,1071221,1080117,1080515
高雄市,57,張為盛,107年直轄市議員選舉,首次申報,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1243930.00,25286.00,4800.00,5000.00,30828.00,497254.00,0.00,0.00,0.00,1807098.00,1342020.00,1807098.00,0.00,0.00,0.00,0.00,-1807098.00,-1807098.00,0.00,,,張為盛,1071221,1080222,1080521
高雄市,58,張勝富,107年直轄市議員選舉,首次申報,1116000.00,2542000.00,0.00,20000.00,0.00,1002.00,3679002.00,3346000.00,3679002.00,0.00,339000.00,2840593.00,160650.00,0.00,0.00,77152.00,400110.00,0.00,0.00,0.00,3817505.00,3279847.00,3817505.00,0.00,2429002.00,0.00,0.00,-138503.00,-138503.00,0.00,,,孫惠蘭,1071221,1071221,1071222
高雄市,59,張漢忠,107年直轄市議員選舉,首次申報,1638100.00,1230000.00,0.00,20000.00,21000.00,419.00,2909519.00,1971000.00,2906519.00,3000.00,364500.00,2684985.00,0.00,0.00,493543.00,88862.00,414717.00,0.00,0.00,74800.00,4121407.00,3033247.00,4118407.00,3000.00,419.00,0.00,0.00,-1211888.00,-1211888.00,0.00,,,張漢忠,1071224,1080212,1080419
高雄市,60,張豐藤,107年直轄市議員選舉,首次申報,3938000.00,4680000.00,0.00,120000.00,30000.00,1317.00,8769317.00,7520000.00,8689317.00,80000.00,759830.00,4206228.00,380354.00,1159416.00,883523.00,80043.00,351531.00,1170000.00,0.00,68150.00,9059075.00,7688721.00,8979075.00,80000.00,2733.00,0.00,0.00,-289758.00,-289758.00,0.00,,,張豐藤,1071222,1080213,1080520
高雄市,61,張馨尹,107年直轄市議員選舉,首次申報,33000.00,0.00,0.00,0.00,11300.00,0.00,44300.00,0.00,44300.00,0.00,0.00,45300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,45300.00,45300.00,45300.00,0.00,0.00,0.00,0.00,-1000.00,-1000.00,0.00,,,楊濟聰,1071130,1080212,
高雄市,62,梁蓓禎,107年直轄市議員選舉,首次申報,343473.00,200.00,200000.00,0.00,17135.00,45.00,560853.00,400000.00,550853.00,10000.00,0.00,220143.00,0.00,0.00,0.00,2400.00,45682.00,1400.00,0.00,0.00,269625.00,177818.00,259625.00,10000.00,45.00,0.00,0.00,291228.00,291228.00,0.00,,,梁蓓禎,1080219,1080214,1080315
高雄市,63,許乃文,107年直轄市議員選舉,首次申報,1924000.00,2000000.00,0.00,50000.00,0.00,7.00,3974007.00,3883000.00,3974007.00,0.00,0.00,3198163.00,155300.00,183525.00,64500.00,98681.00,97311.00,450000.00,0.00,48200.00,4295680.00,4039832.00,4295680.00,0.00,7.00,0.00,0.00,-321673.00,-321673.00,0.00,,,洪啓堯,1071123,1071129,1071228
高雄市,64,許崑源,107年直轄市議員選舉,首次申報,6225675.00,3168888.00,0.00,20000.00,6000.00,658.00,9421221.00,8450888.00,9189946.00,231275.00,2664020.00,3534057.00,447521.00,311160.00,479182.00,0.00,1831968.00,30000.00,0.00,139059.00,9436967.00,8543305.00,9205692.00,231275.00,136546.00,0.00,0.00,-15746.00,-15746.00,0.00,,,許崑源,1071224,1080131,1080319
高雄市,65,許慧玉,107年直轄市議員選舉,首次申報,772500.00,233000.00,0.00,10000.00,0.00,324.00,1015824.00,480000.00,1015824.00,0.00,0.00,712485.00,0.00,0.00,363500.00,0.00,87613.00,0.00,0.00,0.00,1163598.00,1006414.00,1163598.00,0.00,384.00,0.00,0.00,-147774.00,-147774.00,0.00,,,許慧玉,1071221,1080215,
高雄市,66,郭建盟,107年直轄市議員選舉,首次申報,2877888.00,1351000.00,0.00,20000.00,49356.00,486.00,4298730.00,3086000.00,4298730.00,0.00,336000.00,1809884.00,3400.00,0.00,192335.00,0.00,18000.00,46000.00,0.00,82290.00,2487909.00,2410574.00,2487909.00,0.00,1810827.00,0.00,0.00,1810821.00,1810821.00,0.00,,,郭建盟,1080220,1080219,1080226
高雄市,67,陳幸富,107年直轄市議員選舉,首次申報,32000.00,0.00,0.00,0.00,0.00,0.00,32000.00,0.00,32000.00,0.00,0.00,33400.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33400.00,0.00,33400.00,0.00,6880.00,0.00,0.00,-1400.00,-1400.00,0.00,,,孫麗蓮,1071030,1080214,
高雄市,68,陳明澤,107年直轄市議員選舉,首次申報,1916000.00,1390000.00,0.00,0.00,6000.00,185.00,3312185.00,3160000.00,3312185.00,0.00,0.00,2052836.00,0.00,0.00,389125.00,197377.00,572961.00,100000.00,0.00,0.00,3312299.00,2790268.00,3312299.00,0.00,50185.00,0.00,0.00,-114.00,-114.00,0.00,,,陳琳潔,1071222,1080130,1080131
高雄市,69,陳玫娟,107年直轄市議員選舉,首次申報,2223000.00,1314000.00,0.00,90000.00,30347.00,0.00,3657347.00,2960000.00,3607347.00,50000.00,492874.00,2540229.00,143478.00,54000.00,267838.00,810.00,413732.00,224000.00,0.00,12000.00,4148961.00,3243144.00,4098961.00,50000.00,347.00,0.00,0.00,-491614.00,-491614.00,0.00,,,李姵蓁,1071217,1080130,1080507
高雄市,70,陳信瑜,107年直轄市議員選舉,首次申報,4107888.00,2220000.00,20000.00,242000.00,420600.00,187.00,7010675.00,5000000.00,7010675.00,0.00,680538.00,3768126.00,491335.00,56774.00,887024.00,0.00,712092.00,470000.00,0.00,41000.00,7106889.00,6086977.00,7106889.00,0.00,0.00,0.00,0.00,-96214.00,-96214.00,0.00,,,蕭煜婷,1071207,1080129,1080517
高雄市,71,陳信諭,107年直轄市議員選舉,首次申報,569142.00,112000.00,0.00,20000.00,113256.00,30.00,814428.00,300000.00,814428.00,0.00,327000.00,612227.00,357465.00,38940.00,63800.00,0.00,11670.00,12000.00,0.00,0.00,1423102.00,1087261.00,1423102.00,0.00,30.00,0.00,0.00,-608674.00,-608674.00,0.00,,,林士軒,1080121,1080220,1080321
高雄市,72,陳政聞,107年直轄市議員選舉,首次申報,3310000.00,8386000.00,0.00,20000.00,30147.00,587.00,11746734.00,11172000.00,11746734.00,0.00,6864000.00,3737417.00,39165.00,600000.00,419675.00,4500.00,308242.00,140000.00,0.00,66150.00,12179149.00,11606512.00,12179149.00,0.00,7924.00,0.00,0.00,-432415.00,-432415.00,0.00,建昇財稅聯合會計師事務所,劉榮欽,范聖偉,1071223,1080219,1080325
高雄市,73,陳柏惟,107年直轄市議員選舉,首次申報,637774.00,108000.00,0.00,0.00,176652.00,18.00,922444.00,200000.00,922444.00,0.00,212300.00,641472.00,406290.00,60000.00,83750.00,0.00,12072.00,108000.00,0.00,0.00,1523884.00,1306690.00,1523884.00,0.00,18.00,0.00,0.00,-601440.00,-601440.00,0.00,,,林士軒,1080212,1080215,1080321
高雄市,74,陳美雅,107年直轄市議員選舉,首次申報,1498900.00,3425000.00,0.00,20000.00,21778.00,0.00,4965678.00,4520000.00,4965678.00,0.00,781584.00,3540105.00,69988.00,21988.00,71200.00,30640.00,334637.00,100000.00,0.00,27095.00,4977237.00,4372493.00,4977237.00,0.00,2265678.00,0.00,0.00,-11559.00,-11559.00,0.00,,,吳政賢,1071221,1080212,
高雄市,75,陳致中,107年直轄市議員選舉,首次申報,6101200.00,2660000.00,0.00,0.00,127200.00,472.00,8888872.00,7360000.00,8888872.00,0.00,771111.00,4992608.00,729227.00,350447.00,1197872.00,95454.00,699326.00,210000.00,0.00,210890.00,9256935.00,7739301.00,9256935.00,0.00,0.00,0.00,0.00,-368063.00,-368063.00,0.00,,,陳秀金,1080218,1080131,1080531
高雄市,76,陳若翠,107年直轄市議員選舉,首次申報,1835952.00,1032000.00,0.00,0.00,16300.00,92.00,2884344.00,1512000.00,2884344.00,0.00,976250.00,3140039.00,123650.00,993325.00,387596.00,83086.00,1262914.00,864800.00,0.00,0.00,7831660.00,6571061.00,7831660.00,0.00,0.00,0.00,0.00,-4947316.00,-4947316.00,0.00,,,陳若碧,1071224,1080220,
高雄市,77,陳清茂,107年直轄市議員選舉,首次申報,37500.00,0.00,0.00,0.00,4332.00,0.00,41832.00,0.00,41832.00,0.00,0.00,55000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55000.00,55000.00,55000.00,0.00,1000.00,0.00,0.00,-13168.00,-13168.00,0.00,,,陳清茂,1071120,1080220,
高雄市,78,陳善慧,107年直轄市議員選舉,首次申報,911000.00,450000.00,0.00,0.00,0.00,0.00,1361000.00,1178000.00,1295000.00,66000.00,0.00,1272938.00,44635.00,0.00,76650.00,0.00,0.00,0.00,0.00,0.00,1394223.00,1358313.00,1328223.00,66000.00,7.00,0.00,0.00,-33223.00,-33223.00,0.00,,,馬傑鐘,1071128,1080103,1080103
高雄市,79,陳慧文,107年直轄市議員選舉,首次申報,3940554.00,1156000.00,0.00,40000.00,15000.00,223.00,5151777.00,3176000.00,5072877.00,78900.00,769870.00,5178414.00,189738.00,0.00,432500.00,0.00,283028.00,0.00,0.00,208235.00,7061785.00,6257289.00,6982885.00,78900.00,223.00,0.00,0.00,-1910008.00,-1910008.00,0.00,,,陳慧文,1071223,1080218,1080325
高雄市,80,陳麗珍,107年直轄市議員選舉,首次申報,3490400.00,1504500.00,0.00,590000.00,12000.00,55.00,5596955.00,4550000.00,5496955.00,100000.00,1841354.00,321564.00,186665.00,41000.00,83470.00,80237.00,817292.00,670000.00,0.00,140720.00,4182302.00,2805541.00,4082302.00,100000.00,55.00,0.00,0.00,1414653.00,1414653.00,0.00,,,陳麗珍,1071224,1080128,1080211
高雄市,81,陳麗娜,107年直轄市議員選舉,首次申報,2956600.00,1647400.00,0.00,90000.00,60700.00,0.00,4754700.00,3634400.00,4711300.00,43400.00,680840.00,2959177.00,192000.00,6000.00,408400.00,0.00,559119.00,120000.00,0.00,0.00,4925536.00,4325716.00,4882136.00,43400.00,0.00,0.00,0.00,-170836.00,-170836.00,0.00,,,周瑞明,1071203,1071221,1071224
高雄市,82,陸淑美,107年直轄市議員選舉,首次申報,2375400.00,5702000.00,0.00,220000.00,4020.00,94.00,8301514.00,7460000.00,8301514.00,0.00,334295.00,5534963.00,699009.00,0.00,599300.00,94118.00,744320.00,470000.00,0.00,0.00,8476005.00,8109165.00,8476005.00,0.00,0.00,0.00,0.00,-174491.00,-174491.00,0.00,,,呂冠嫻,1071221,1080214,1080305
高雄市,83,陸錦生,107年直轄市議員選舉,首次申報,856888.00,371000.00,0.00,0.00,11500.00,0.00,1239388.00,940000.00,1239388.00,0.00,15000.00,1317126.00,133527.00,124930.00,0.00,62069.00,32911.00,0.00,0.00,1099.00,1686662.00,1270700.00,1686662.00,0.00,0.00,0.00,0.00,-447274.00,-447274.00,0.00,,,陸錦慧,1071130,1080213,
高雄市,84,麥郁馨,107年直轄市議員選舉,首次申報,336000.00,0.00,0.00,0.00,51646.00,3.00,387649.00,336000.00,387649.00,0.00,9900.00,37800.00,0.00,0.00,0.00,25174.00,226408.00,100000.00,0.00,0.00,399282.00,300000.00,399282.00,0.00,0.00,0.00,0.00,-11633.00,-11633.00,0.00,,,麥郁馨,1071129,1080102,1080117
高雄市,85,曾俊傑,107年直轄市議員選舉,首次申報,3539747.00,1580000.00,0.00,70000.00,0.00,65.00,5189812.00,4646000.00,5189812.00,0.00,972520.00,2561396.00,163825.00,469110.00,147900.00,89130.00,1257673.00,260000.00,0.00,238577.00,6160131.00,4904684.00,6160131.00,0.00,65.00,0.00,0.00,-970319.00,-970319.00,0.00,,,徐啓芳,1071224,1080114,
高雄市,86,曾麗燕,107年直轄市議員選舉,首次申報,1179000.00,770000.00,0.00,20000.00,24100.00,25.00,1993125.00,1200000.00,1880225.00,112900.00,0.00,4594043.00,982401.00,0.00,0.00,0.00,273730.00,0.00,0.00,0.00,5850174.00,5715999.00,5737274.00,112900.00,25.00,0.00,0.00,-3857049.00,-3857049.00,0.00,,,張玲玲,1071221,1080131,1080506
高雄市,87,游植琪,107年直轄市議員選舉,首次申報,91288.00,0.00,0.00,0.00,147.00,0.00,91435.00,0.00,91435.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,200000.00,0.00,0.00,0.00,200000.00,200000.00,200000.00,0.00,33256.00,0.00,0.00,-108565.00,-108565.00,0.00,,,游植琪,1071101,1080131,1080419
高雄市,88,童燕珍,107年直轄市議員選舉,首次申報,403200.00,10000.00,0.00,40000.00,0.00,0.00,453200.00,100000.00,453200.00,0.00,0.00,544021.00,228100.00,0.00,130263.00,2390.00,34570.00,0.00,0.00,0.00,939344.00,736944.00,939344.00,0.00,0.00,0.00,0.00,-486144.00,-486144.00,0.00,,,何苔瑛,1071127,1071211,1071221
高雄市,89,黃天煌,107年直轄市議員選舉,首次申報,948600.00,1036000.00,0.00,0.00,72147.00,0.00,2056747.00,1646000.00,2056747.00,0.00,0.00,1725410.00,0.00,0.00,67775.00,0.00,263640.00,166000.00,20000.00,0.00,2242825.00,2078925.00,2242825.00,0.00,1747.00,0.00,0.00,-186078.00,-186078.00,0.00,,,王品筑,1080122,1080129,
高雄市,90,黃文志,107年直轄市議員選舉,首次申報,1872290.00,1550000.00,0.00,0.00,101215.00,0.00,3523505.00,2964000.00,3245215.00,278290.00,1110500.00,1953670.00,24600.00,42855.00,8484.00,57096.00,424502.00,100000.00,0.00,0.00,3721707.00,3469604.00,3443417.00,278290.00,0.00,0.00,0.00,-198202.00,-198202.00,0.00,,,游雅君,1071224,1080118,1080122
高雄市,91,黃文益,107年直轄市議員選舉,首次申報,4663600.00,1870000.00,0.00,160000.00,0.00,1002.00,6694602.00,3960000.00,6694602.00,0.00,1239612.00,3170360.00,12200.00,349011.00,653080.00,37190.00,273046.00,120000.00,0.00,0.00,5854499.00,5318979.00,5854499.00,0.00,854275.00,0.00,0.00,840103.00,840103.00,0.00,,,劉美青,1071221,1080213,1080305
高雄市,92,黃明太,107年直轄市議員選舉,首次申報,723000.00,3070000.00,0.00,0.00,0.00,87.00,3793087.00,3710000.00,3793087.00,0.00,645380.00,2230078.00,0.00,442000.00,533290.00,65724.00,1627656.00,500000.00,0.00,175900.00,6220028.00,5543014.00,6220028.00,0.00,87.00,20000.00,0.00,-2406941.00,-2426941.00,20000.00,,,黃明太,1071221,1080103,
高雄市,93,黃柏霖,107年直轄市議員選舉,首次申報,4432147.00,1600000.00,0.00,110000.00,6000.00,0.00,6148147.00,4919000.00,6105147.00,43000.00,1370856.00,5356394.00,60661.00,0.00,1042430.00,44674.00,1286744.00,0.00,0.00,0.00,9161759.00,8284525.00,9118759.00,43000.00,0.00,0.00,0.00,-3013612.00,-3013612.00,0.00,,,黃貞瑜,1071130,1071220,
高雄市,94,黃秋媖,107年直轄市議員選舉,首次申報,2668200.00,4188000.00,0.00,59000.00,30000.00,275.00,6945475.00,5404000.00,6945475.00,0.00,959170.00,5445928.00,100005.00,0.00,262930.00,0.00,271391.00,230000.00,0.00,0.00,7269424.00,6580403.00,7269424.00,0.00,275.00,0.00,0.00,-323949.00,-323949.00,0.00,,,黃秋媖,1071224,1080221,1080325
高雄市,95,黃香菽,107年直轄市議員選舉,首次申報,4586800.00,2500000.00,0.00,100000.00,0.00,83.00,7186883.00,6600000.00,7186883.00,0.00,1010510.00,6971098.00,123900.00,0.00,289240.00,0.00,561380.00,200000.00,0.00,176300.00,9332428.00,8676278.00,9332428.00,0.00,83.00,0.00,0.00,-2145545.00,-2145545.00,0.00,,,陳鳳珠,1071221,1080115,1080118
高雄市,96,黃捷,107年直轄市議員選舉,首次申報,372648.00,1000.00,205000.00,0.00,11651.00,0.00,590299.00,355000.00,590299.00,0.00,67820.00,301898.00,0.00,0.00,0.00,5728.00,26122.00,200000.00,0.00,0.00,601568.00,368623.00,601568.00,0.00,0.00,0.00,0.00,-11269.00,-11269.00,0.00,,,黃捷,1071227,1080130,
高雄市,97,黃淑美,107年直轄市議員選舉,首次申報,5862800.00,1510000.00,0.00,120000.00,5000.00,891.00,7498691.00,6890000.00,7489691.00,9000.00,1338350.00,4141810.00,425500.00,0.00,368205.00,124892.00,546143.00,420000.00,0.00,146940.00,7511840.00,6405821.00,7502840.00,9000.00,0.00,0.00,0.00,-13149.00,-13149.00,0.00,,,陳錦秀,1071205,1071206,1071224
高雄市,98,黃紹庭,107年直轄市議員選舉,首次申報,4039100.00,2808357.00,0.00,30000.00,91247.00,61.00,6968765.00,5816857.00,6968765.00,0.00,171000.00,3691246.00,327162.00,136990.00,180950.00,6000.00,255011.00,297500.00,0.00,0.00,5065859.00,4631906.00,5065859.00,0.00,65.00,0.00,0.00,1902906.00,1902906.00,0.00,,,蔡美秀,1071224,1080211,1080529
高雄市,99,楊玉仙,107年直轄市議員選舉,首次申報,10420.00,125000.00,0.00,0.00,15060.00,0.00,150480.00,90000.00,150480.00,0.00,8000.00,201967.00,0.00,27600.00,0.00,8020.00,100626.00,0.00,0.00,30000.00,376213.00,193003.00,376213.00,0.00,0.00,0.00,0.00,-225733.00,-225733.00,0.00,,,梁芙敏,1071127,1071212,
高雄市,100,楊見福,107年直轄市議員選舉,首次申報,120000.00,0.00,0.00,100000.00,0.00,1.00,220001.00,200000.00,220001.00,0.00,0.00,105000.00,366600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,471600.00,447600.00,471600.00,0.00,1.00,0.00,0.00,-251599.00,-251599.00,0.00,,,楊見福,1071221,1080219,
高雄市,101,楊政城,107年直轄市議員選舉,首次申報,282652.00,105000.00,0.00,0.00,988.00,0.00,388640.00,310000.00,388640.00,0.00,0.00,127229.00,0.00,0.00,43360.00,935.00,415080.00,0.00,0.00,0.00,586604.00,446860.00,586604.00,0.00,60000.00,0.00,0.00,-197964.00,-197964.00,0.00,,,楊政城,1071126,1080220,1080329
高雄市,102,詹金福,107年直轄市議員選舉,首次申報,0.00,0.00,50000.00,0.00,5000.00,0.00,55000.00,50000.00,55000.00,0.00,0.00,42000.00,0.00,0.00,0.00,0.00,30000.00,0.00,0.00,0.00,72000.00,42000.00,72000.00,0.00,1470.00,0.00,0.00,-17000.00,-17000.00,0.00,,,詹金福,1071102,1080221,
